"disease","chiefdom","PHU","pop","epiweek","fyo","cas","dth"
" Malaria cases","Kunike ","CHP Mamansosanka","9999","2015-44","u","16",""
" Malaria cases","Kunike ","MCHP Fothaneh Bana","9999","2015-44","o","18",""
" Malaria cases","Kunike ","MCHP Fothaneh Bana","9999","2015-44","u","20",""
" Malaria cases","Gbonkolenken","CHC Yele","9999","2015-44","o","7",""
" Malaria cases","Gbonkolenken","CHC Yele","9999","2015-44","u","36",""
" Malaria cases","Gbonkolenken","CHC Mayepoh","9999","2015-44","o","10",""
" Malaria cases","Gbonkolenken","CHC Mayepoh","9999","2015-44","u","21",""
" Malaria cases","Gbonkolenken","MCHP Yeben","9999","2015-44","o","10",""
" Malaria cases","Gbonkolenken","MCHP Yeben","9999","2015-44","u","24",""
" Malaria cases","Gbonkolenken","MCHP Maraka","9999","2015-44","o","10",""
" Malaria cases","Gbonkolenken","MCHP Maraka","9999","2015-44","u","33",""
" Malaria cases","Gbonkolenken","MCHP Mansumana","9999","2015-44","o","10",""
" Malaria cases","Gbonkolenken","MCHP Mansumana","9999","2015-44","u","33",""
" Malaria cases","Gbonkolenken","MCHP Mafay","9999","2015-44","o","9",""
" Malaria cases","Gbonkolenken","MCHP Mafay","9999","2015-44","u","23","1"
" Malaria cases","Yoni","CHP Bakeloko","9999","2015-44","o","21",""
" Malaria cases","Yoni","CHP Bakeloko","9999","2015-44","u","28",""
" Malaria cases","Yoni","MCHP Makeni Rokfula","9999","2015-44","o","22",""
" Malaria cases","Yoni","MCHP Makeni Rokfula","9999","2015-44","u","59",""
" Malaria cases","Yoni","CHC  Mathoir","9999","2015-44","o","9",""
" Malaria cases","Yoni","CHC  Mathoir","9999","2015-44","u","41",""
" Malaria cases","Yoni","CHP Masengbeh","9999","2015-44","o","12",""
" Malaria cases","Yoni","CHP Masengbeh","9999","2015-44","u","45",""
"Malaria tested","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-44","o","",""
"Malaria tested","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-44","u","99",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-44","o","",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-44","u","45",""
"Malaria tested","Kholifa Rowalla","MCHP Mabai","9999","2015-44","o","63",""
"Malaria tested","Kholifa Rowalla","MCHP Mabai","9999","2015-44","u","147",""
"Malaria tested","Kholifa Rowalla","MCHP Mayossoh","9999","2015-44","o","10",""
"Malaria tested","Kholifa Rowalla","MCHP Mayossoh","9999","2015-44","u","18",""
"Malaria tested","Kholifa Rowalla","MCHP Malone","9999","2015-44","o","5",""
"Malaria tested","Kholifa Rowalla","MCHP Malone","9999","2015-44","u","30",""
"Malaria tested","Kholifa Rowalla","CHP Mabom","9999","2015-44","o","35",""
"Malaria tested","Kholifa Rowalla","CHP Mabom","9999","2015-44","u","42",""
"Malaria tested","Kholifa Rowalla","MCHP Magbass","9999","2015-44","o","3",""
"Malaria tested","Kholifa Rowalla","MCHP Magbass","9999","2015-44","u","17",""
"Malaria tested","Kholifa Rowalla","MCHP Mamuntha","9999","2015-44","o","42",""
"Malaria tested","Kholifa Rowalla","MCHP Mamuntha","9999","2015-44","u","46",""
"Malaria tested","Kafe Simira","CHC Mabontor","9999","2015-44","o","35","34"
"Malaria tested","Kafe Simira","CHC Mabontor","9999","2015-44","u","15",""
"Malaria tested","Kalansogoia","CHC Bumbuna","9999","2015-44","o","6",""
"Malaria tested","Kalansogoia","CHC Bumbuna","9999","2015-44","u","7",""
"Malaria tested","Kalansogoia","MCHP Kathombo","9999","2015-44","o","",""
"Malaria tested","Kalansogoia","MCHP Kathombo","9999","2015-44","u","34",""
"Malaria tested","Kalansogoia","MCHP Kemedugu","9999","2015-44","o","2",""
"Malaria tested","Kalansogoia","MCHP Kemedugu","9999","2015-44","u","5",""
"Malaria tested","Sambaya Bendugu","CHC Bendugu","9999","2015-44","o","4",""
"Malaria tested","Sambaya Bendugu","CHC Bendugu","9999","2015-44","u","26",""
"Malaria tested","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-44","o","",""
"Malaria tested","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-44","u","15",""
"Malaria tested","Sambaya Bendugu","MCHP Kunya","9999","2015-44","o","20",""
"Malaria tested","Sambaya Bendugu","MCHP Kunya","9999","2015-44","u","32",""
"Malaria tested","Tane","MCHP Mathonkara","9999","2015-44","o","19",""
"Malaria tested","Tane","MCHP Mathonkara","9999","2015-44","u","37",""
"Malaria tested","Tane","MCHP Mangaybana","9999","2015-44","o","",""
"Malaria tested","Tane","MCHP Mangaybana","9999","2015-44","u","10",""
"Malaria tested","Kunike Barina","CHC Makali","9999","2015-44","o","33",""
"Malaria tested","Kunike Barina","CHC Makali","9999","2015-44","u","62",""
"Malaria tested","Kunike Barina","MCHP Massaba","9999","2015-44","o","4",""
"Malaria tested","Kunike Barina","MCHP Massaba","9999","2015-44","u","3",""
"Malaria tested","Kunike ","CHP Mamansosanka","9999","2015-44","o","10",""
"Malaria tested","Kunike ","CHP Mamansosanka","9999","2015-44","u","16",""
"Malaria tested","Kunike ","MCHP Maconteh Thama","9999","2015-44","o","18",""
"Malaria tested","Kunike ","MCHP Maconteh Thama","9999","2015-44","u","20",""
"Malaria tested","Gbonkolenken","CHC Yele","9999","2015-44","o","4",""
"Malaria tested","Gbonkolenken","CHC Yele","9999","2015-44","u","36",""
"Malaria tested","Gbonkolenken","CHC Mayepoh","9999","2015-44","o","10",""
"Malaria tested","Gbonkolenken","CHC Mayepoh","9999","2015-44","u","21",""
"Malaria tested","Gbonkolenken","MCHP Yeben","9999","2015-44","o","14",""
"Malaria tested","Gbonkolenken","MCHP Yeben","9999","2015-44","u","24",""
"Malaria tested","Gbonkolenken","MCHP Maraka","9999","2015-44","o","10",""
"Malaria tested","Gbonkolenken","MCHP Maraka","9999","2015-44","u","38",""
"Malaria tested","Gbonkolenken","MCHP Mansumana","9999","2015-44","o","13",""
"Malaria tested","Gbonkolenken","MCHP Mansumana","9999","2015-44","u","33",""
"Malaria tested","Gbonkolenken","MCHP Mafay","9999","2015-44","o","9",""
"Malaria tested","Gbonkolenken","MCHP Mafay","9999","2015-44","u","23",""
"Malaria tested","Gbonkolenken","MCHP Warrima","9999","2015-44","o","10",""
"Malaria tested","Gbonkolenken","MCHP Warrima","9999","2015-44","u","32",""
"Malaria tested","Gbonkolenken","CHC Manowo","9999","2015-44","o","",""
"Malaria tested","Gbonkolenken","CHC Manowo","9999","2015-44","u","",""
"Malaria tested","Yoni","CHP Bakeloko","9999","2015-44","o","21",""
"Malaria tested","Yoni","CHP Bakeloko","9999","2015-44","u","28",""
"Malaria tested","Yoni","MCHP Makeni Rokfula","9999","2015-44","o","30",""
"Malaria tested","Yoni","MCHP Makeni Rokfula","9999","2015-44","u","59",""
"Malaria tested","Yoni","CHC  Mathoir","9999","2015-44","o","9",""
"Malaria tested","Yoni","CHC  Mathoir","9999","2015-44","u","41",""
"Malaria tested","Yoni","CHP Masengbeh","9999","2015-44","o","12",""
"Malaria tested","Yoni","CHP Masengbeh","9999","2015-44","u","45",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-44","o","",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-44","u","45",""
"Malaria Positive","Kholifa Rowalla","MCHP Mabai","9999","2015-44","o","37",""
"Malaria Positive","Kholifa Rowalla","MCHP Mabai","9999","2015-44","u","116",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-44","o","6",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-44","u","4",""
"Malaria Positive","Kholifa Rowalla","MCHP Mayossoh","9999","2015-44","o","10",""
"Malaria Positive","Kholifa Rowalla","MCHP Mayossoh","9999","2015-44","u","18",""
"Malaria Positive","Kholifa Rowalla","CHP Mabom","9999","2015-44","o","9",""
"Malaria Positive","Kholifa Rowalla","CHP Mabom","9999","2015-44","u","7",""
"Malaria Positive","Kholifa Rowalla","MCHP Magbass","9999","2015-44","o","2",""
"Malaria Positive","Kholifa Rowalla","MCHP Magbass","9999","2015-44","u","11",""
"Malaria Positive","Kholifa Rowalla","MCHP Mamuntha","9999","2015-44","o","22",""
"Malaria Positive","Kholifa Rowalla","MCHP Mamuntha","9999","2015-44","u","39",""
"Malaria Positive","Kafe Simira","CHC Mabontor","9999","2015-44","o","25",""
"Malaria Positive","Kafe Simira","CHC Mabontor","9999","2015-44","u","13",""
"Malaria Positive","Kalansogoia","CHC Bumbuna","9999","2015-44","o","6",""
"Malaria Positive","Kalansogoia","CHC Bumbuna","9999","2015-44","u","7",""
"Malaria Positive","Kalansogoia","MCHP Kathombo","9999","2015-44","o","",""
"Malaria Positive","Kalansogoia","MCHP Kathombo","9999","2015-44","u","11",""
"Malaria Positive","Kalansogoia","MCHP Kemedugu","9999","2015-44","o","2",""
"Malaria Positive","Kalansogoia","MCHP Kemedugu","9999","2015-44","u","5",""
"Malaria Positive","Sambaya Bendugu","CHC Bendugu","9999","2015-44","o","4",""
"Malaria Positive","Sambaya Bendugu","CHC Bendugu","9999","2015-44","u","26",""
"Malaria Positive","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-44","o","",""
"Malaria Positive","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-44","u","15",""
"Malaria Positive","Sambaya Bendugu","MCHP Kunya","9999","2015-44","o","18",""
"Malaria Positive","Sambaya Bendugu","MCHP Kunya","9999","2015-44","u","29",""
"Malaria Positive","Tane","MCHP Mathonkara","9999","2015-44","o","11",""
"Malaria Positive","Tane","MCHP Mathonkara","9999","2015-44","u","18",""
"Malaria Positive","Tane","MCHP Mangaybana","9999","2015-44","o","",""
"Malaria Positive","Tane","MCHP Mangaybana","9999","2015-44","u","10",""
"Malaria Positive","Kunike Barina","CHC Makali","9999","2015-44","o","20",""
"Malaria Positive","Kunike Barina","CHC Makali","9999","2015-44","u","49",""
"Malaria Positive","Kunike Barina","MCHP Massaba","9999","2015-44","o","4",""
"Malaria Positive","Kunike Barina","MCHP Massaba","9999","2015-44","u","3",""
"Malaria Positive","Kunike ","CHP Mamansosanka","9999","2015-44","o","10",""
"Malaria Positive","Kunike ","CHP Mamansosanka","9999","2015-44","u","16",""
"Malaria Positive","Kunike ","MCHP Fothaneh Bana","9999","2015-44","o","2",""
"Malaria Positive","Kunike ","MCHP Fothaneh Bana","9999","2015-44","u","6",""
"Malaria Positive","Gbonkolenken","CHC Yele","9999","2015-44","o","7",""
"Malaria Positive","Gbonkolenken","CHC Yele","9999","2015-44","u","36",""
"Malaria Positive","Gbonkolenken","CHC Mayepoh","9999","2015-44","o","10",""
"Malaria Positive","Gbonkolenken","CHC Mayepoh","9999","2015-44","u","1",""
"Malaria Positive","Gbonkolenken","MCHP Yeben","9999","2015-44","o","10",""
"Malaria Positive","Gbonkolenken","MCHP Yeben","9999","2015-44","u","24",""
"Malaria Positive","Gbonkolenken","MCHP Maraka","9999","2015-44","o","3",""
"Malaria Positive","Gbonkolenken","MCHP Maraka","9999","2015-44","u","23",""
"Malaria Positive","Gbonkolenken","MCHP Mansumana","9999","2015-44","o","10",""
"Malaria Positive","Gbonkolenken","MCHP Mansumana","9999","2015-44","u","25",""
"Malaria Positive","Gbonkolenken","MCHP Mafay","9999","2015-44","o","9",""
"Malaria Positive","Gbonkolenken","MCHP Mafay","9999","2015-44","u","23","1"
"Malaria Positive","Gbonkolenken","MCHP Warrima","9999","2015-44","o","10",""
"Malaria Positive","Gbonkolenken","MCHP Warrima","9999","2015-44","u","30",""
"Malaria Positive","Yoni","CHP Bakeloko","9999","2015-44","o","16",""
"Malaria Positive","Yoni","CHP Bakeloko","9999","2015-44","u","21",""
"Malaria Positive","Yoni","MCHP Makeni Rokfula","9999","2015-44","o","22",""
"Malaria Positive","Yoni","MCHP Makeni Rokfula","9999","2015-44","u","59",""
"Malaria Positive","Yoni","CHC  Mathoir","9999","2015-44","o","4",""
"Malaria Positive","Yoni","CHC  Mathoir","9999","2015-44","u","35",""
"Malaria Positive","Yoni","CHP Masengbeh","9999","2015-44","o","12",""
"Malaria Positive","Yoni","CHP Masengbeh","9999","2015-44","u","45",""
"Other disease","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-44","o","",""
"Other disease","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-44","u","60",""
"Other disease","Kholifa Rowalla","MCHP Mabai","9999","2015-44","o","",""
"Other disease","Kholifa Rowalla","MCHP Mabai","9999","2015-44","u","1",""
"Other disease","Kalansogoia","MCHP Kathombo","9999","2015-44","o","",""
"Other disease","Kalansogoia","MCHP Kathombo","9999","2015-44","u","1","1"
"Other disease","Kalansogoia","MCHP Kemedugu","9999","2015-44","o","4",""
"Other disease","Kalansogoia","MCHP Kemedugu","9999","2015-44","u","14",""
"Other disease","Sambaya Bendugu","CHC Bendugu","9999","2015-44","o","13",""
"Other disease","Sambaya Bendugu","CHC Bendugu","9999","2015-44","u","8",""
"Other disease","Tane","MCHP Mangaybana","9999","2015-44","o","1","1"
"Other disease","Tane","MCHP Mangaybana","9999","2015-44","u","",""
"Other disease","Kunike Barina","CHC Makali","9999","2015-44","o","",""
"Other disease","Kunike Barina","CHC Makali","9999","2015-44","u","53",""
"Other disease","Kunike ","CHP Mamansosanka","9999","2015-44","o","10",""
"Other disease","Kunike ","CHP Mamansosanka","9999","2015-44","u","4",""
"Other disease","Gbonkolenken","MCHP Mafay","9999","2015-44","o","2",""
"Other disease","Gbonkolenken","MCHP Mafay","9999","2015-44","u","8",""
"Other disease","Yoni","CHP Bakeloko","9999","2015-44","o","3",""
"Other disease","Yoni","CHP Bakeloko","9999","2015-44","u","1",""
"Animal Bit","Gbonkolenken","MCHP Warrima","9999","2015-45","o","",""
"Animal Bit","Gbonkolenken","MCHP Warrima","9999","2015-45","u","1",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mayossoh","9999","2015-45","o","",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mayossoh","9999","2015-45","u","3",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mamuntha","9999","2015-45","o","3",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mamuntha","9999","2015-45","u","7",""
"Diarrhoea Severe dehydratation ","Kafe Simira","MCHP Mayassoh","9999","2015-45","o","7",""
"Diarrhoea Severe dehydratation ","Kafe Simira","MCHP Mayassoh","9999","2015-45","u","8",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Maraka","9999","2015-45","o","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Maraka","9999","2015-45","u","2",""
"Diarrhoea Severe dehydratation ","Yoni","CHP Bakeloko","9999","2015-45","o","6",""
"Diarrhoea Severe dehydratation ","Yoni","CHP Bakeloko","9999","2015-45","u","4",""
"Diarrhoea Severe dehydratation ","Yoni","CHC  Mathoir","9999","2015-45","o","",""
"Diarrhoea Severe dehydratation ","Yoni","CHC  Mathoir","9999","2015-45","u","1",""
"Diarrhoea Severe dehydratation ","Yoni","CHP Masengbeh","9999","2015-45","o","",""
"Diarrhoea Severe dehydratation ","Yoni","CHP Masengbeh","9999","2015-45","u","4",""
"Dysentery (Bloody Diarrhea)","Kunike Barina","CHC Makali","9999","2015-45","o","",""
"Dysentery (Bloody Diarrhea)","Kunike Barina","CHC Makali","9999","2015-45","u","8",""
"Severe Malnutrition","Kalansogoia","CHC Bumbuna","9999","2015-45","o","",""
"Severe Malnutrition","Kalansogoia","CHC Bumbuna","9999","2015-45","u","1",""
"Severe Malnutrition","Kunike ","MCHP Petifuline","9999","2015-45","o","",""
"Severe Malnutrition","Kunike ","MCHP Petifuline","9999","2015-45","u","1",""
"Severe Malnutrition","Gbonkolenken","MCHP Mansumana","9999","2015-45","o","",""
"Severe Malnutrition","Gbonkolenken","MCHP Mansumana","9999","2015-45","u","1",""
"Severe Malnutrition","Gbonkolenken","MCHP Warrima","9999","2015-45","o","",""
"Severe Malnutrition","Gbonkolenken","MCHP Warrima","9999","2015-45","u","5","1"
"Sever Pneumonia","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-45","o","",""
"Sever Pneumonia","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-45","u","56",""
"Sever Pneumonia","Kholifa Rowalla","MCHP Mamuntha","9999","2015-45","o","8",""
"Sever Pneumonia","Kholifa Rowalla","MCHP Mamuntha","9999","2015-45","u","14",""
"Sever Pneumonia","Kafe Simira","MCHP Mayassoh","9999","2015-45","o","7",""
"Sever Pneumonia","Kafe Simira","MCHP Mayassoh","9999","2015-45","u","8",""
"Sever Pneumonia","Kalansogoia","CHC Bumbuna","9999","2015-45","o","2",""
"Sever Pneumonia","Kalansogoia","CHC Bumbuna","9999","2015-45","u","11",""
"Sever Pneumonia","Gbonkolenken","CHC Yele","9999","2015-45","o","",""
"Sever Pneumonia","Gbonkolenken","CHC Yele","9999","2015-45","u","3",""
"Sever Pneumonia","Gbonkolenken","MCHP Mansumana","9999","2015-45","o","1",""
"Sever Pneumonia","Gbonkolenken","MCHP Mansumana","9999","2015-45","u","",""
"Sever Pneumonia","Gbonkolenken","MCHP Mafay","9999","2015-45","o","3",""
"Sever Pneumonia","Gbonkolenken","MCHP Mafay","9999","2015-45","u","7",""
"Sever Pneumonia","Gbonkolenken","MCHP Warrima","9999","2015-45","o","5",""
"Sever Pneumonia","Gbonkolenken","MCHP Warrima","9999","2015-45","u","17",""
"Sever Pneumonia","Yoni","CHP Bakeloko","9999","2015-45","o","9",""
"Sever Pneumonia","Yoni","CHP Bakeloko","9999","2015-45","u","23",""
"Sever Pneumonia","Yoni","CHC  Mathoir","9999","2015-45","o","1",""
"Sever Pneumonia","Yoni","CHC  Mathoir","9999","2015-45","u","3",""
"Sever Pneumonia","Yoni","CHP Masengbeh","9999","2015-45","o","",""
"Sever Pneumonia","Yoni","CHP Masengbeh","9999","2015-45","u","1",""
"Typhoid Fever","Kholifa Rowalla","MCHP Magbass","9999","2015-45","o","4",""
"Typhoid Fever","Kholifa Rowalla","MCHP Magbass","9999","2015-45","u","",""
"Typhoid Fever","Kalansogoia","CHC Bumbuna","9999","2015-45","o","4",""
"Typhoid Fever","Kalansogoia","CHC Bumbuna","9999","2015-45","u","",""
"Typhoid Fever","Kunike Barina","CHC Makali","9999","2015-45","o","4",""
"Typhoid Fever","Kunike Barina","CHC Makali","9999","2015-45","u","",""
"Typhoid Fever","Yoni","CHC  Mathoir","9999","2015-45","o","2",""
"Typhoid Fever","Yoni","CHC  Mathoir","9999","2015-45","u","",""
" Malaria cases","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-45","o","",""
" Malaria cases","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-45","u","93",""
" Malaria cases","Kholifa Rowalla","MCHP Mayossoh","9999","2015-45","o","5",""
" Malaria cases","Kholifa Rowalla","MCHP Mayossoh","9999","2015-45","u","10",""
" Malaria cases","Kholifa Rowalla","MCHP Malone","9999","2015-45","o","5",""
" Malaria cases","Kholifa Rowalla","MCHP Malone","9999","2015-45","u","30",""
" Malaria cases","Kholifa Rowalla","CHP Mabom","9999","2015-45","o","22",""
" Malaria cases","Kholifa Rowalla","CHP Mabom","9999","2015-45","u","7",""
" Malaria cases","Kholifa Rowalla","MCHP Magbass","9999","2015-45","o","4",""
" Malaria cases","Kholifa Rowalla","MCHP Magbass","9999","2015-45","u","16",""
" Malaria cases","Kholifa Rowalla","MCHP Mamuntha","9999","2015-45","o","48",""
" Malaria cases","Kholifa Rowalla","MCHP Mamuntha","9999","2015-45","u","59",""
" Malaria cases","Kafe Simira","MCHP Mayassoh","9999","2015-45","o","120",""
" Malaria cases","Kafe Simira","MCHP Mayassoh","9999","2015-45","u","10",""
" Malaria cases","Kalansogoia","CHC Bumbuna","9999","2015-45","o","5","3"
" Malaria cases","Kalansogoia","CHC Bumbuna","9999","2015-45","u","9","2"
